label	cutoff	numotus	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	num_ref_seqs	num_sample_seqs	num_total_seqs	n_gaps	total_chars	dataset	seed	method	printref	fraction_mapped	sample_frac	ref_frac	ref_weight	check_split_passed	ref	region	tool	criteria
0.03	0.03	11974	34663400	8682940000	3818280	5959010	0.8533	0.9996	0.9008	0.9993	0.9008	0.9989	0.8762	0.8764	361.3205	00:06:01	3797.64	4892.46	3792.12	3793.01	1709.18	2.27	0	13212	118905	132117	44664518	78081147	human	6	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2715	34636700	8393670000	3815660	5985780	0.852648	0.999546	0.900769	0.999287	0.900769	0.998838	0.875798	0.876048	354.674	00:05:54	3791.35	4890.57	3788.69	3788.96	1689.48	2.2	0	13212	118905	132117	44664518	78081147	human	6	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12017	33880300	8683610000	3151920	6742100	0.834	0.9996	0.9149	0.9992	0.9149	0.9989	0.873	0.8726	488.6105	00:08:08	3796.97	4890.57	3793.13	3794.26	1709.38	2.28	0	13212	118905	132117	44664518	78081147	human	7	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2739	33850400	8394990000	3149310	6772050	0.833293	0.999625	0.914883	0.999194	0.914883	0.998824	0.872554	0.872184	370.5262	00:06:10	3792.71	4890.57	3788.76	3789.41	1685.07	0.04	0	13212	118905	132117	44664518	78081147	human	7	closed	t	0.845	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12014	34018800	8683450000	3313480	6603660	0.8374	0.9996	0.9112	0.9992	0.9112	0.9989	0.873	0.8728	468.9504	00:07:48	3797	4894.88	3793.2	3793.81	1115.89	2.27	0	13212	118905	132117	44664518	78081147	human	8	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2750	33991800	8394830000	3310850	6630650	0.836774	0.999606	0.911244	0.999211	0.911244	0.998822	0.872631	0.872422	362.9187	00:06:02	3796.96	4890.57	3793.08	3794.13	1709.38	2.19	0	13212	118905	132117	44664518	78081147	human	8	closed	t	0.849	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12034	33983100	8683490000	3274770	6639380	0.8366	0.9996	0.9121	0.9992	0.9121	0.9989	0.873	0.8727	389.5098	00:06:29	3796.98	4890.58	3793.1	3794.14	1709.38	2.27	0	13212	118905	132117	44664518	78081147	human	9	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2786	33951500	8394340000	3271950	6670970	0.835781	0.99961	0.9121	0.999206	0.9121	0.998822	0.872523	0.872274	415.4435	00:06:55	3795.4	4890.58	3791.29	3792.24	27.54	2.2	0	13212	118905	132117	44664518	78081147	human	9	closed	t	0.845	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11948	34662500	8682940000	3823130	5959960	0.8533	0.9996	0.9007	0.9993	0.9007	0.9989	0.8761	0.8763	372.1068	00:06:12	3797.46	4895.96	3794.14	3794.58	808.78	0.05	0	13212	118905	132117	44664518	78081147	human	10	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2734	34633800	8393280000	3820130	5988620	0.852578	0.999545	0.900657	0.999287	0.900657	0.998838	0.875707	0.875958	381.4969	00:06:21	3796.96	4890.57	3793.07	3794.11	1709.35	2.2	0	13212	118905	132117	44664518	78081147	human	10	closed	t	0.848	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11983	33862500	8683630000	3133070	6759950	0.8336	0.9996	0.9153	0.9992	0.9153	0.9989	0.8729	0.8725	360.2461	00:06:00	3799.11	4892.48	3795.25	3796.4	1709.38	2.27	0	13212	118905	132117	44664518	78081147	human	11	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2799	33834800	8395920000	3130350	6787660	0.832909	0.999627	0.915316	0.999192	0.915316	0.998825	0.87256	0.87217	423.7304	00:07:03	3796.98	4890.57	3793.1	3794.07	1709.37	2.2	0	13212	118905	132117	44664518	78081147	human	11	closed	t	0.849	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11971	34715300	8682880000	3886420	5907090	0.8546	0.9996	0.8993	0.9993	0.8993	0.9989	0.8761	0.8764	355.591	00:05:55	3792.93	4890.57	3788.59	3789.56	30.5	2.27	0	13212	118905	132117	44664518	78081147	human	12	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2722	34686000	8393990000	3883670	5936390	0.853864	0.999538	0.899308	0.999293	0.899308	0.998836	0.87571	0.875997	353.8394	00:05:53	3791.43	4890.57	3788.7	3789.17	1670.39	2.19	0	13212	118905	132117	44664518	78081147	human	12	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12045	33994000	8683480000	3286290	6628480	0.8368	0.9996	0.9118	0.9992	0.9118	0.9989	0.873	0.8727	365.6134	00:06:05	3791.39	4890.57	3789.31	3789.51	1687.69	2.27	0	13212	118905	132117	44664518	78081147	human	13	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2818	33966800	8392900000	3283710	6655610	0.836159	0.999609	0.911848	0.999208	0.911848	0.998822	0.8726	0.872365	344.9691	00:05:44	3794.98	4890.57	3788.7	3790.7	1706.94	0.03	0	13212	118905	132117	44664518	78081147	human	13	closed	t	0.849	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11904	34679000	8682930000	3836620	5943480	0.8537	0.9996	0.9004	0.9993	0.9004	0.9989	0.8762	0.8764	352.2656	00:05:52	3793.43	4890.57	3788.7	3789.94	1699.57	2.27	0	13212	118905	132117	44664518	78081147	human	14	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2663	34649300	8394170000	3833910	5973180	0.852959	0.999543	0.900374	0.999289	0.900374	0.998838	0.875765	0.876025	382.2963	00:06:22	3796.97	4890.57	3793.09	3794.1	1709.37	2.19	0	13212	118905	132117	44664518	78081147	human	14	closed	t	0.845	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12012	33986200	8683480000	3280380	6636190	0.8366	0.9996	0.912	0.9992	0.912	0.9989	0.8729	0.8727	373.4615	00:06:13	3797.46	4895.87	3794.21	3794.7	1694.82	0.04	0	13212	118905	132117	44664518	78081147	human	15	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2764	33959100	8394470000	3277740	6663330	0.835969	0.99961	0.911976	0.999207	0.911976	0.998822	0.872562	0.87232	402.3977	00:06:42	3796.98	4890.57	3793.09	3794.1	1709.38	0.03	0	13212	118905	132117	44664518	78081147	human	15	closed	t	0.848	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11880	34703600	8682890000	3875360	5918880	0.8543	0.9996	0.8995	0.9993	0.8995	0.9989	0.8761	0.8763	359.7065	00:05:59	3799.07	4892.43	3795.22	3796.33	1709.38	2.27	0	13212	118905	132117	44664518	78081147	human	16	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2730	34675400	8394910000	3872520	5947030	0.853602	0.999539	0.89954	0.999292	0.89954	0.998836	0.875689	0.875969	355.4708	00:05:55	3796.96	4890.57	3793.11	3794.26	1709.38	2.19	0	13212	118905	132117	44664518	78081147	human	16	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12006	33870400	8683620000	3143270	6752010	0.8338	0.9996	0.9151	0.9992	0.9151	0.9989	0.8729	0.8725	425.3975	00:07:05	3797.01	4890.61	3793.12	3794.22	1709.38	2.27	0	13212	118905	132117	44664518	78081147	human	17	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2734	33840700	8395520000	3140520	6781730	0.833054	0.999626	0.915078	0.999193	0.915078	0.998824	0.872523	0.872142	394.6795	00:06:34	3797.02	4890.61	3793.13	3794.14	1709.38	2.2	0	13212	118905	132117	44664518	78081147	human	17	closed	t	0.846	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11961	34709900	8682890000	3867440	5912550	0.8545	0.9996	0.8997	0.9993	0.8997	0.9989	0.8762	0.8765	405.2607	00:06:45	3802.16	4895.82	3798.42	3799.52	1709.38	0.04	0	13212	118905	132117	44664518	78081147	human	18	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2755	34683100	8393230000	3864790	5939320	0.853792	0.99954	0.899741	0.999293	0.899741	0.998838	0.875885	0.876164	367.411	00:06:07	3793.15	4890.57	3788.59	3789.2	3.21	2.2	0	13212	118905	132117	44664518	78081147	human	18	closed	t	0.849	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11981	34712500	8682890000	3876040	5909890	0.8545	0.9996	0.8996	0.9993	0.8996	0.9989	0.8762	0.8765	408.9773	00:06:48	3796.98	4890.57	3793.18	3794.38	1709.34	2.27	0	13212	118905	132117	44664518	78081147	human	19	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2759	34685300	8393350000	3873440	5937130	0.853846	0.999539	0.899544	0.999293	0.899544	0.998837	0.875816	0.8761	367.0861	00:06:07	3791.8	4890.57	3788.74	3789.01	1692.59	2.2	0	13212	118905	132117	44664518	78081147	human	19	closed	t	0.848	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12014	33984300	8683500000	3265160	6638110	0.8366	0.9996	0.9123	0.9992	0.9123	0.9989	0.8731	0.8728	352.5858	00:05:52	3791.42	4890.58	3789.26	3789.36	1700.2	2.28	0	13212	118905	132117	44664518	78081147	human	20	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2820	33957700	8392410000	3262570	6664750	0.835934	0.999611	0.912344	0.999206	0.912344	0.998823	0.872721	0.872469	446.9122	00:07:26	3796.98	4890.58	3793.1	3794.05	1709.38	2.2	0	13212	118905	132117	44664518	78081147	human	20	closed	t	0.85	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12003	34726200	8682860000	3904540	5896260	0.8549	0.9996	0.8989	0.9993	0.8989	0.9989	0.8761	0.8763	352.4468	00:05:52	3796.98	4890.57	3793.09	3794.13	1709.38	2.27	0	13212	118905	132117	44664518	78081147	human	21	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2793	34698500	8392550000	3901760	5923910	0.854171	0.999535	0.898919	0.999295	0.898919	0.998835	0.875677	0.875974	349.0176	00:05:49	3796.97	4890.57	3793.1	3794.06	1709.38	2.2	0	13212	118905	132117	44664518	78081147	human	21	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11963	34724400	8682880000	3882470	5898080	0.8548	0.9996	0.8994	0.9993	0.8994	0.9989	0.8763	0.8766	365.8563	00:06:05	3792.75	4890.56	3788.64	3789.61	214.66	2.27	0	13212	118905	132117	44664518	78081147	human	22	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2723	34692200	8391790000	3879130	5930240	0.854016	0.999538	0.89943	0.999294	0.89943	0.998837	0.875847	0.876135	354.7064	00:05:54	3791.32	4890.56	3789.05	3789.26	694.91	2.2	0	13212	118905	132117	44664518	78081147	human	22	closed	t	0.844	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11937	34697500	8682910000	3855990	5924980	0.8541	0.9996	0.9	0.9993	0.9	0.9989	0.8762	0.8765	353.016	00:05:53	3796.96	4890.56	3792.32	3793.51	26.54	2.27	0	13212	118905	132117	44664518	78081147	human	23	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2721	34669000	8393110000	3853200	5953430	0.853445	0.999541	0.899975	0.999291	0.899975	0.998838	0.87582	0.876092	414.5604	00:06:54	3796.96	4890.56	3793.09	3794.03	1709.39	2.2	0	13212	118905	132117	44664518	78081147	human	23	closed	t	0.846	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12008	33857300	8683630000	3134250	6765160	0.8335	0.9996	0.9153	0.9992	0.9153	0.9989	0.8728	0.8725	382.1448	00:06:22	3792.95	4890.57	3788.58	3789.55	1629.04	2.27	0	13212	118905	132117	44664518	78081147	human	24	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2722	33828700	8395000000	3131430	6793730	0.832759	0.999627	0.915275	0.999191	0.915275	0.998824	0.872462	0.87207	413.8493	00:06:53	3796.96	4890.57	3793.15	3794.35	1709.31	2.2	0	13212	118905	132117	44664518	78081147	human	24	closed	t	0.846	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11958	34723000	8682880000	3886150	5899440	0.8548	0.9996	0.8993	0.9993	0.8993	0.9989	0.8762	0.8765	367.9432	00:06:07	3797.32	4890.71	3793.53	3794.72	1709.38	2.27	0	13212	118905	132117	44664518	78081147	human	25	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2717	34693100	8391790000	3883090	5929360	0.854037	0.999537	0.89934	0.999294	0.89934	0.998837	0.875814	0.876103	351.5975	00:05:51	3791.2	4890.56	3788.67	3789.13	1693.23	2.2	0	13212	118905	132117	44664518	78081147	human	25	closed	t	0.846	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12036	34678000	8682920000	3837640	5944400	0.8537	0.9996	0.9004	0.9993	0.9004	0.9989	0.8761	0.8764	503.571	00:08:23	3802.29	4895.81	3798.44	3799.57	1708.51	2.27	0	13212	118905	132117	44664518	78081147	human	26	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2780	34650600	8392350000	3834940	5971800	0.852992	0.999543	0.900354	0.999289	0.900354	0.998838	0.875773	0.876034	405.4531	00:06:45	3796.97	4890.57	3793.98	3794.62	1720.81	0.03	0	13212	118905	132117	44664518	78081147	human	26	closed	t	0.849	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11984	34634700	8682980000	3778010	5987750	0.8526	0.9996	0.9016	0.9993	0.9016	0.9989	0.8762	0.8764	351.7538	00:05:51	3796.96	4890.56	3793.08	3794.09	1709.38	2.27	0	13212	118905	132117	44664518	78081147	human	27	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2773	34608300	8389300000	3775420	6014090	0.851951	0.99955	0.90164	0.999284	0.90164	0.998839	0.875864	0.876092	438.7705	00:07:18	3796.97	4890.56	3793.09	3794.08	1707.92	2.2	0	13212	118905	132117	44664518	78081147	human	27	closed	t	0.849	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11927	34710200	8682880000	3880940	5912190	0.8545	0.9996	0.8994	0.9993	0.8994	0.9989	0.8761	0.8764	351.811	00:05:51	3796.97	4890.57	3794.91	3795.25	1716.24	2.27	0	13212	118905	132117	44664518	78081147	human	28	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2724	34683600	8395690000	3878370	5938830	0.853804	0.999538	0.899425	0.999293	0.899425	0.998837	0.875736	0.876021	415.6345	00:06:55	3796.98	4890.57	3793.09	3794.12	1709.36	2.2	0	13212	118905	132117	44664518	78081147	human	28	closed	t	0.849	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12049	33990300	8683480000	3282480	6632140	0.8367	0.9996	0.9119	0.9992	0.9119	0.9989	0.873	0.8727	396.2314	00:06:36	3792.24	4890.57	3789.27	3789.76	1698.45	2.27	0	13212	118905	132117	44664518	78081147	human	29	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2752	33962700	8390570000	3279800	6659710	0.836058	0.999609	0.911934	0.999207	0.911934	0.998822	0.872589	0.872349	374.1068	00:06:14	3796.97	4890.57	3793.11	3794.26	1707.84	0.04	0	13212	118905	132117	44664518	78081147	human	29	closed	t	0.848	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11951	34698400	8682910000	3855910	5924000	0.8542	0.9996	0.9	0.9993	0.9	0.9989	0.8762	0.8765	354.5746	00:05:54	3792.11	4890.56	3788.69	3789.36	786.39	2.27	0	13212	118905	132117	44664518	78081147	human	30	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2718	34671100	8391940000	3853310	5951300	0.853497	0.999541	0.899978	0.999291	0.899978	0.998838	0.875849	0.876121	404.7953	00:06:44	3796.96	4890.56	3793.09	3794.05	1709.37	0.03	0	13212	118905	132117	44664518	78081147	human	30	closed	t	0.848	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11953	34661700	8682950000	3814590	5960710	0.8533	0.9996	0.9009	0.9993	0.9009	0.9989	0.8762	0.8764	355.6377	00:05:55	3796.97	4890.57	3793.09	3794.06	1709.38	2.27	0	13212	118905	132117	44664518	78081147	human	31	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2776	34635500	8393410000	3812020	5986920	0.85262	0.999546	0.900851	0.999287	0.900851	0.998839	0.875824	0.876072	445.4103	00:07:25	3792.03	4890.57	3788.71	3789.24	1698.6	2.2	0	13212	118905	132117	44664518	78081147	human	31	closed	t	0.849	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12024	34636000	8682980000	3787150	5986460	0.8526	0.9996	0.9014	0.9993	0.9014	0.9989	0.8761	0.8764	356.159	00:05:56	3795.62	4890.57	3788.69	3790.81	694.96	2.27	0	13212	118905	132117	44664518	78081147	human	32	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2704	34608000	8391490000	3784400	6014390	0.851944	0.999549	0.901428	0.999284	0.901428	0.998838	0.875757	0.875988	366.9953	00:06:06	3792.95	4890.57	3788.58	3789.55	72.32	2.2	0	13212	118905	132117	44664518	78081147	human	32	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11989	34025300	8683440000	3322340	6597150	0.8376	0.9996	0.911	0.9992	0.911	0.9989	0.873	0.8728	352.3846	00:05:52	3796.97	4890.57	3793.09	3794.1	1709.38	2.27	0	13212	118905	132117	44664518	78081147	human	33	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2750	33996900	8391180000	3319380	6625570	0.836899	0.999605	0.911047	0.999211	0.911047	0.998821	0.872602	0.8724	345.559	00:05:45	3796.96	4890.57	3793.09	3794.05	1709.38	0.03	0	13212	118905	132117	44664518	78081147	human	33	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	12062	34656500	8682950000	3813300	5965930	0.8531	0.9996	0.9009	0.9993	0.9009	0.9989	0.8761	0.8764	357.7048	00:05:57	3791.39	4890.56	3788.74	3789.23	1688.59	2.27	0	13212	118905	132117	44664518	78081147	human	34	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2775	34630900	8392510000	3810900	5991500	0.852508	0.999546	0.900866	0.999287	0.900866	0.998838	0.875773	0.87602	349.7949	00:05:49	3791.61	4890.56	3789.41	3789.82	1698	2.2	0	13212	118905	132117	44664518	78081147	human	34	closed	t	0.85	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11920	34685800	8682910000	3851500	5936640	0.8539	0.9996	0.9001	0.9993	0.9001	0.9989	0.8761	0.8763	351.0057	00:05:51	3796.96	4890.57	3793.08	3794.09	1709.38	2.27	0	13212	118905	132117	44664518	78081147	human	35	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2723	34657500	8393900000	3848750	5964930	0.853162	0.999542	0.900049	0.99929	0.900049	0.998837	0.875711	0.875978	353.732	00:05:53	3793.35	4890.57	3790.19	3790.74	1709.31	2.2	0	13212	118905	132117	44664518	78081147	human	35	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11995	33841900	8683650000	3114880	6780530	0.8331	0.9996	0.9157	0.9992	0.9157	0.9989	0.8729	0.8724	353.7469	00:05:53	3791.36	4890.58	3788.76	3789.13	7.55	2.28	0	13212	118905	132117	44664518	78081147	human	36	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2724	33812900	8392690000	3111840	6809530	0.83237	0.999629	0.915725	0.999189	0.915725	0.998824	0.872472	0.87206	470.9594	00:07:50	3796.97	4890.58	3793.09	3794.08	1707.92	2.2	0	13212	118905	132117	44664518	78081147	human	36	closed	t	0.847	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11966	34670800	8682940000	3825860	5951610	0.8535	0.9996	0.9006	0.9993	0.9006	0.9989	0.8762	0.8764	374.6536	00:06:14	3798	4895.73	3793.77	3794.35	1694.36	0.04	0	13212	118905	132117	44664518	78081147	human	37	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2727	34644700	8391970000	3823420	5977740	0.852846	0.999545	0.900608	0.999288	0.900608	0.998838	0.875822	0.876077	352.8582	00:05:52	3793.33	4890.57	3790.56	3791.12	1696.8	2.2	0	13212	118905	132117	44664518	78081147	human	37	closed	t	0.849	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11995	34711900	8682870000	3890200	5910540	0.8545	0.9996	0.8992	0.9993	0.8992	0.9989	0.876	0.8763	369.7564	00:06:09	3796.97	4890.57	3793.11	3794.26	1709.38	2.27	0	13212	118905	132117	44664518	78081147	human	38	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2775	34684000	8393600000	3887440	5938460	0.853813	0.999537	0.899215	0.999293	0.899215	0.998836	0.875638	0.875926	348.0857	00:05:48	3793.32	4890.57	3788.67	3789.57	1687.43	2.2	0	13212	118905	132117	44664518	78081147	human	38	closed	t	0.848	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11916	33994900	8683480000	3277870	6627520	0.8369	0.9996	0.9121	0.9992	0.9121	0.9989	0.8731	0.8728	350.7046	00:05:50	3791.43	4890.57	3788.59	3789.01	1685.14	2.28	0	13212	118905	132117	44664518	78081147	human	39	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2694	33966600	8397720000	3275140	6655780	0.836155	0.99961	0.912057	0.999208	0.912057	0.998824	0.872699	0.872458	355.7824	00:05:55	3796.97	4890.57	3793.11	3794.22	1709.38	2.2	0	13212	118905	132117	44664518	78081147	human	39	closed	t	0.848	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11999	33987900	8683480000	3281160	6634560	0.8367	0.9996	0.912	0.9992	0.912	0.9989	0.8729	0.8727	364.8267	00:06:04	3796.01	4890.57	3788.81	3790.93	22.16	2.28	0	13212	118905	132117	44664518	78081147	human	40	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	2814	33958600	8393430000	3278380	6663810	0.835957	0.99961	0.911959	0.999207	0.911959	0.998822	0.872548	0.872306	342.8209	00:05:42	3796.97	4890.57	3793.09	3794.07	1709.31	0.03	0	13212	118905	132117	44664518	78081147	human	40	closed	t	0.848	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
0.03	0.03	11976	34724600	8682860000	3905160	5897880	0.8548	0.9996	0.8989	0.9993	0.8989	0.9989	0.876	0.8763	381.4839	00:06:21	3791.5	4890.57	3788.69	3789.19	1699.02	2.27	0	13212	118905	132117	44664518	78081147	human	41	open	t	1	0.9	0.1	simple	TRUE	NA	NA	mothur	NA
